school_code,section,email,phone
21085,HS,dhsnellipuzha@gmail.com,4924222073.0
25038,HS,stthomashssmltr@gmail.com,9496059740.0
30072,HS,mrsmunnar@gmail.com,4865296044.0
13011,HS,deenulislamsabha@gmail.com,4977962281.0
29017,HS,29017sghss@gmail.com,4862235391.0
24037,HS,24037ghssvaravoor@gmail.com,4884277354.0
37056,HS,scvkottanad@gmail.com,4692774099.0
32012,HS,sgkoottickal@gmail.com,9946445806.0
26078,HS,stthomasghsp@gmail.com,4842665377.0
38096,HS,phskulanada@gmail.com,4734260255.0
35011,HS,35011alappuzha@gmail.com,4772267763.0
13090,HS,chmhss@gmail.com,4985217070.0
35050,HS,35050alappuzha@gmail.com,2261661.0
31059,HS,sreekrishnavhs@gmail.com,4822251919.0
25078,HS,stjosephsvpz@gmail.com,4842512191.0
27020,HS,cheranalloor27020@yahoo.in,4842640869.0
30501,HS,thsspeermade.ihrd@gmail.com,4869233982.0
34002,HS,34002alappuzha@gmail.com,4782573357.0
35051,HS,35051alpystthomas@gmail.com,4772242988.0
21045,HS,stpaulshss@gmail.com,9946021101.0
29042,HS,29042sghs@gmail.com,4868262365.0
22043,HS,vvshsmannuthy@gmail.com,4872373140.0
26028,HS,ladyofhopevypin@gmail.com,2502330.0
27039,HS,ghsschathamattom@gmail.com,4852568606.0
24057,HS,gvhssthalikulam77@gmail.com,4872600506.0
23018,HS,ghssiranikulam@yahoo.com,4802778127.0
16041,HS,vadakara16041@gmail.com,4962460480.0
47099,HS,mjhsselettil@gmail.com,4952200209.0
11090,HS,stmarysbela@gmail.com,4998246969.0
32072,HS,ghskappad@yahoo.in,4828236666.0
47061,HS,markazhss@gmail.com,4952800456.0
36039,HS,svhsskud@gmail.com,4734255590.0
26033,HS,alberts_26033@yahoo.com,4842351736.0
17049,HS,ghssngoquaters@gmail.com,9495247682.0
27032,HS,kavalangadschool@yahoo.co.in,4852859024.0
23083,HS,mrschalakudy@yahoo.com,4802960400.0
31039,HS,stmaryshsskidangoor@yahoo.com,4822254140.0
22033,HS,lfcghsolari@gmail.com,4872365656.0
20041,HS,vellinezhi710@gmail.com,4662285710.0
24043,HS,24043vrammhss@gmail.com,2550896.0
22030,HS,sbhskurumpilavu1@gmail.com,4872271668.0
31067,HS,sshsskadanad@gmail.com,4822246230.0
22013,HS,shmcghs@gmail.com,4872633138.0
13024,HS,moothedathhss@yahoo.co.in,7902203269.0
27007,HS,perumbavoor27007@yahoo.in,4842596186.0
32035,HS,stmarysghskply@gmail.com,4828202161.0
27001,HS,kodanad27001@yahoo.co.in,4842646410.0
29021,HS,29021snmhs@gmail.com,4862246098.0
29040,HS,29040fmghss@gmail.com,4864222673.0
16005,HS,vadakara16005@gmail.com,4962528385.0
25003,HS,ghs7edathala@gmail.com,4842837424.0
35002,HS,smhsthathampally@gmail.com,4772235709.0
11014,HS,shiriya11014@gmail.com,4998244700.0
20021,HS,sttheresehs20021@gmail.com,4662222504.0
37061,HS,ghskuttor@gmail.com,914692616812.0
45051,HS,bhskuravilangad@gmail.com,4822230479.0
17011,HS,providencegirlshss@gmail.com,2766170.0
24083,HS,concordehss@gmail.com,4885281871.0
23008,HS,shcghsschalakudy@yahoo.com,4802701347.0
45020,HS,gbhsperuva@gmail.com,4829251215.0
26076,HS,stlhs2021@gmail.com,4842985891.0
14027,HS,prmhsspanoor@gmail.com,4902312500.0
12062,HS,12062iemhss@gmail.com,4672310800.0
31088,HS,sanvinpala@yahoo.com,4822212975.0
32008,HS,ghseratupeta@gmail.com,4822274258.0
21050,HS,hmghskanjikode@gmail.com,4912567788.0
20365,HS,hkcmms@gmail.com,4662266303.0
30010,HS,shhsknlr.alangaram689@gmail.com,4865200353.0
34021,HS,34021alappuzha@gmail.com,4782876036.0
47040,HS,shhstbady@gmail.com,4952252096.0
30056,HS,vhsvimalagiri@gmail.com,9562307088.0
13083,HS,maryqueenshskudianmala@gmail.com,4602218611.0
12042,HS,12042kalichanadukkamghs@gmail.com,4672256420.0
14005,HS,bemphstly@gmail.com,4902320531.0
29025,HS,29025ghss@gmail.com,4862223217.0
27030,HS,fjmputhuppady@yahoo.in,4852816334.0
30066,HS,gthskattappana@gmail.com,4868272124.0
24059,HS,gfhssntk@gmail.com,4872392934.0
22046,HS,st.sebastiancghs@gmail.com,4872422325.0
27501,HS,thsvarappetty@gmail.com,4852862268.0
16032,HS,vadakara16032@gmail.com,4962550249.0
32011,HS,jjmurphymemorialyendayar@gmail.com,4828286316.0
23028,HS,lbsmhssavittathur@yahoo.com,4802822322.0
17563,HS,calicuthandicappedhs@gmail.com,4952482931.0
31081,HS,hmsahsmutholy@gmail.com,4822205020.0
31037,HS,stpaulsghs@yahoo.co.in,48212539765.0
47019,HS,kayannaghss@gmail.com,4962659518.0
26020,HS,govtghskochi@gmail.com,4842227220.0
16001,HS,vadakara16001@gmail.com,4962522750.0
11089,HS,stmaryshsmarypuram@gmail.com,7306709097.0
25026,HS,hollyfamilyschool@rediff.com,4842450395.0
29053,HS,29053ghs@gmail.com,4862237818.0
25014,HS,ghs8eloor@gmail.com,4842545440.0
22024,HS,gnhsskizhuppillikara@gmail.com,4802874620.0
23041,HS,vimalahssvellikulangara@yahoo.com,4802740605.0
30085,HS,ghsparathodu@gmail.com,4868292326.0
24094,HS,cleliaangels@gmail.com,4884234702.0
16016,HS,vadakara16016@gmail.com,4962765150.0
46064,HS,mtsghsanaprampal@gmail.com,4772215322.0
31071,HS,mdcmskonipad@gmail.com,4822219186.0
20046,HS,ghssmarayamangalam@gmail.com,4662382110.0
21114,HS,meshsmdr@yahoo.com,7902451979.0
26013,HS,brittoschool2020@gmail.com,4842217068.0
37055,HS,stmarysvaliakunnam@gmail.com,4692774948.0
12071,HS,12071chamundikunnu@gmail.com,4672229640.0
11045,HS,11045belluru@gmail.com,4994260455.0
17003,HS,gvhssmeenchanda@gmai.com,4952320594.0
25004,HS,ghskutmy@gmail.com,4842624980.0
24002,HS,stjosephshspangarappilly@gmail.com,4884251980.0
25031,HS,vhssambalamugal@gmail.com,4842720264.0
12058,HS,12058kodoth@gmail.com,4672246494.0
30028,HS,ghsvagamon@gmail.com,4869248533.0
24093,HS,trehsandathode@gmail.com,8943211116.0
20022,HS,hmkvrhs@gmail.com,4662222354.0
20061,HS,ghsnellikkurissi@gmail.com,4662230008.0
29018,HS,29018gvhss@gmail.com,4862235635.0
32013,HS,kply32013@yahoo.co.in,4822276386.0
30002,HS,ghssothuparai@gmail.com,9497868951.0
12057,HS,12057attenganam@gmail.com,4672246700.0
14855,HS,perinkaryups@gmail.com,4902420047.0
16046,HS,vadakara16046@gmail.com,4962620311.0
45028,HS,sthomashskallara@gmail.com,9207005081.0
47066,HS,mukkomhs@gmail.com,4952298499.0
14018,HS,edayannurgvhss@gmail.com,4902484245.0
24016,HS,lighschoondal@gmail.com,4885236275.0
25063,HS,nsshssparakkadavu@gmail.com,4842473119.0
24089,HS,stmmchsknm@gmail.com,4885208350.0
32051,HS,kply32051@yahoo.co.in,4828221017.0
34011,HS,34011alappuzha@gmail.com,4782862451.0
38046,HS,gthskattachira1@gmail.com,9495156622.0
25090,HS,rajagirihss@gmail.com,4842911401.0
22203,HS,echipparagts@gmail.com,4802993300.0
25106,HS,ghs29wkadungalloor@gmail.com,4842603911.0
12014,HS,12014ajanur@gmail.com,4672207818.0
22083,HS,gvilladam2@gmail.com,4872695737.0
21055,HS,pmghss@gmail.com,4912539846.0
11053,HS,11053chss@gmail.com,4994280664.0
20002,HS,gvhssvattenad@gmail.com,4662370084.0
12065,HS,12065gmrsnadakkavu@gmail.com,4985262622.0
13098,HS,gghspayyanur@gmail.com,4985294885.0
17038,HS,mcchssclt@gmail.com,4952768790.0
46075,HS,stmarysghse@gmail.com,4772212548.0
23032,HS,stxaviershskaranchira@yahoo.com,4802879599.0
22082,HS,gvhssrvpuram@gmail.com,2333868.0
21075,HS,hskeralassery@gmail.com,9497629809.0
24020,HS,stfrancisghsmattom@gmail.com,4885235367.0
20001,HS,ghsschalissery@gmail.com,4662255750.0
31065,HS,ramapuramstaugustineshss@gmail.com,4822260371.0
27037,HS,pallarimangalam27037@gmail.com,4852562340.0
33089,HS,manarcadinfantjesus@gmail.com,4812370484.0
32063,HS,kply32063@yahoo.co.in,4828281030.0
22017,HS,ijghsa@gmail.com,4872084789.0
25053,HS,nssbhsmanickamangalam@gmail.com,4842462535.0
21123,HS,ghsthenkara964@gmail.com,4924226964.0
26053,HS,lfhsnarakal@gmail.com,2493892.0
29046,HS,29046cmhs@gmail.com,9496911692.0
26006,HS,stmarypallipuram@yahoo.com,4842489660.0
24012,HS,hmgmghsskkm@gmail.com,4885223072.0
26046,HS,hailmaryemhss@gmail.com,4842740229.0
36054,HS,36054alappuzha@gmail.com,4792478802.0
22060,HS,holyangels88@yahoo.com,4872352701.0
28052,HS,28052vivekanandamvpa@gmail.com,4850811903.0
26084,HS,stantonyshss2007@yahoo.com,4842353294.0
13069,HS,nellikuttyhs@gmail.com,4602264503.0
22070,HS,hskannattupadam@gmail.com,4802760379.0
33037,HS,mdshss@gmail.com,4812563949.0
26105,HS,schoolloretto@yahoo.in,4842221388.0
34035,HS,34035alappuzha@gmail.com,4782532159.0
23007,HS,carmelhsschalakudy@yahoo.com,4802708706.0
25065,HS,stphsthiruvaniyoor@gmail.com,4842730295.0
12001,HS,12001dhsskanhangad@gmail.com,4672204430.0
36051,HS,msmhsskylm@gmail.com,4792444905.0
29052,HS,29052ghs@gmail.com,4862272393.0
38035,HS,0421amritavhss@gmail.com,4682242226.0
19503,HS,thssvattamkulam@ihrd.ac.in,4942681498.0
43014,HS,gghsskan@gmail.com,4722832346.0
24090,HS,mhspty@gmail.com,4872402660.0
34043,HS,34043alappuzha@gmail.com,4782583900.0
19018,HS,ezhurghss@gmail.com,4942425123.0
30069,HS,fmhsckl@gmail.com,4868249266.0
47065,HS,kmohsskdy@gmail.com,2210005.0
18029,HS,hmrhsr@gmail.com,4832791969.0
48144,HS,ghsmarutha@gmail.com,4931288560.0
19671,HS,gmupsmeenadathur@gmail.com,4942584020.0
18028,HS,gvhssnllkth@gmail.com,9446480519.0
21108,HS,stmartinsemhs12athicode@gmail.com,4923272451.0
31040,HS,holycrosshs@yahoo.in,4822267311.0
24009,HS,ghsserumapetty@gmail.com,4885262098.0
36007,HS,stannesghschengannur@gmail.com,4792080387.0
44042,HS,samuellmshsparassala@gmail.com,2203109.0
21119,HS,besemhsnurani@yahoo.com,4912520008.0
48140,HS,ghsvadasseri@gmail.com,4832862030.0
35062,HS,35062punnapra@gmail.com,4772268442.0
38106,HS,aryabharathi9@gmail.com,4682350058.0
38081,HS,ghsstkd@gmail.com,4682380379.0
26009,HS,alfarookhia@gmail.com,4842431104.0
21097,HS,mesktm@gmail.com,9495856710.0
38098,HS,svhspongalady274@gmail.com,4734225450.0
23009,HS,stantonyscghskottat@yahoo.com,4802701307.0
25006,HS,nivhss2008@gmail.com,4842677858.0
42076,HS,hmidinjarschool@gmail.com,4722845122.0
19014,HS,ggvhssvengara@gmail.com,4942451677.0
11088,HS,mbemsd@gmail.com,4998208342.0
40014,HS,sabarigirihss@gmail.com,4752276904.0
12034,HS,12034trikarpur@gmail.com,4672210123.0
20015,HS,gvhsskoppam@gmail.com,4662265333.0
20052,HS,mmps@eram.edu.in,9048166313.0
22072,HS,aphsalagapanagar@gmail.com,4802750958.0
18368,HS,ghschaliappuram@gmail.com,4832725410.0
12043,HS,12043kayyoorgvhss@gmail.com,4672230182.0
30037,HS,gthsvalakode@gmail.com,4869240010.0
15042,HS,ghsirulath@gmail.com,4936238828.0
21088,HS,mountcarmelhsmamanna@gmail.com,8111815655.0
25047,HS,stpetershsklcy@gmail.com,4842760269.0
13092,HS,mathil13092@gmail.com,9497612400.0
34001,HS,34001alappuzha@gmail.com,4782572574.0
12054,HS,12054kamballurghss@gmail.com,4672220150.0
15021,HS,ghsachoornet@gmail.com,4936255869.0
45021,HS,gvhsskdy1@gmail.com,4829282998.0
48090,HS,ghskeezh@gmail.com,4832858202.0
28007,HS,nsshs28007@yahoo.in,4852811088.0
18057,HS,hmghsspulamanthole@gmail.com,4933267589.0
11245,HS,alsaqafemschool@gmail.com,4998208181.0
29063,HS,29063svemhs@gmail.com,4864222286.0
44069,HS,ghsperumpazhuthoor44069@gmail.com,4712221588.0
30023,HS,nsphssputtady@gmail.com,4868277075.0
44055,HS,veeranakavuschool@gmail.com,2335331.0
47113,HS,vadihudaomassery@gmail.com,4952283444.0
30046,HS,smhsthekkemala@gmail.com,4869286540.0
25011,HS,stmarysaluva2009@gmail.com,4842625430.0
31072,HS,cmshsmechal@gmail.com,4822286895.0
19061,HS,headmasterkmhss@gmail.com,4942491291.0
44081,HS,kannasamissionhs@gmail.com,4712289561.0
15086,HS,hmghsbeenachi@gmail.com,4936222955.0
42031,HS,hmbrmhselavattom@yahoo.in,4722990909.0
41065,HS,41065klm@gmail.com,4742711767.0
37007,HS,sndpvhsskanjeettukara37007@gmail.com,4735231186.0
50026,HS,blindschoolkottayam@gmail.com,4812517728.0
48081,HS,thachinganadamhs@gmail.com,4832783722.0
43035,HS,gmghspattom@gmail.com,4712553678.0
12049,HS,12049thayannur@gmail.com,4672256343.0
36501,HS,thskrpm@gmail.com,4792442883.0
34028,HS,34028alappuzha@gmail.com,4782562361.0
23012,HS,ghsskodungallur@yahoo.com,4802802967.0
44046,HS,vpshssvgr@gmail.com,4712480231.0
13759,HS,ghskuttiyeri@gmail.com,4602222764.0
30007,HS,gthskannampady@gmail.com,9447251321.0
24078,HS,alameenkechery@gmail.com,4885240464.0
12038,HS,12038kaikottukadavu@gmail.com,4672270022.0
16033,HS,vadakara16033@gmail.com,9495720903.0
19108,HS,hrticss@gmail.com,4942429801.0
21063,HS,ghsskumarapuram1@gmail.com,4912576372.0
43088,HS,cmghsschool323@gmail.com,4712351132.0
19066,HS,irimbiliyamghss@gmail.com,4942620633.0
18064,HS,thss18064@gmail.com,4933257421.0
42066,HS,hskarakulam42066@gmail.com,4712371822.0
42082,HS,scrdheart@yahoo.com,8078276271.0
25069,HS,gghssnpr@gmail.com,4842442607.0
21034,HS,hmcahspvba@gmail.com,4923253925.0
38006,HS,nsshss.adr@gmail.com,4734220414.0
19093,HS,alfurqansanthivayal@gmail.com,4942467800.0
26047,HS,ghspulickamaly@gmail.com,4842744870.0
30012,HS,ghskallar@gmail.com,4868221417.0
43036,HS,vhsscity@gmail.com,4712303397.0
32060,HS,kply32060@yahoo.co.in,4828248572.0
12072,HS,12072kanhirapoil@gmail.com,9048982066.0
12026,HS,12026uppilikaighs@gmail.com,4672284777.0
29005,HS,29005sjhs@gmail.com,4862262217.0
16004,HS,vadakara16004@gmail.com,4962216004.0
48135,HS,kappilkaradghs@gmail.com,9446505027.0
39061,HS,vghskadampanad@gmail.com,4734282070.0
33070,HS,buchanan.girls@gmail.com,4812430451.0
23027,HS,lfchssirinjalakuda@yahoo.com,4802826372.0
28034,HS,ghss28034@gmail.com,4852812198.0
42704,HS,hilltopcheruvadi@gmail.com,9072889997.0
11024,HS,11024cherkalacentral@gmail.com,4994280999.0
44016,HS,vpmhshm@gmail.com,4712242149.0
50013,HS,ashistcr@gmail.com,4872361611.0
24082,HS,jmjemhs@yahoo.com,4872202830.0
19026,HS,dghsstanur@gmail.com,4942584682.0
22016,HS,thsaranattukara@gmail.com,9961742939.0
15074,HS,hmghsperiya@gmail.com,4935260168.0
39056,HS,stjohnskaruvelil@gmail.com,4742529100.0
29006,HS,29006neyyassery@gmail.com,4862262262.0
24036,HS,nirmalahighschool@gmail.com,4884265678.0
13080,HS,ghssnedungome@gmail.com,4602265100.0
18066,HS,ghsspallippuram@gmail.com,4933240777.0
29004,HS,29004sahs@gmail.com,4862242216.0
20037,HS,ptbshs@gmail.com,4662285460.0
39008,HS,ghsstvnr39008@gmail.com,4742671713.0
32019,HS,vkm32019@yahoo.in,4822286316.0
13050,HS,bvjmhs@gmail.com,4602280110.0
47089,HS,mkhmmohssmanassery@gmail.com,4952296521.0
12061,HS,12061grfths@gmail.com,4672203946.0
21914,HS,ghskuzhalmannam@gmail.com,9947858380.0
32075,HS,hayathudheenhs@gmail.com,4822277206.0
41069,HS,kgmghs@gmail.com,4742793457.0
43051,HS,ghsvanchiyoor@gmail.com,4712460179.0
36017,HS,skvhskuttemperoor@gmail.com,4792312547.0
27045,HS,tholely27045@gmail.com,9539470340.0
13019,HS,grftvhssazheekal@gmail.com,4972770474.0
32056,HS,cmshskanam50@gmail.com,4812456083.0
26044,HS,gvhssmangayil@gmail.com,4842706397.0
43024,HS,ghsskulathoortvpm@gmail.com,4712418810.0
44058,HS,kpmhs44058@gmail.com,4712407948.0
25050,HS,hmghsspoothrikka@gmail.com,4842763240.0
11037,HS,11037sheni@gmail.com,8078225266.0
11026,HS,11026barhss@gmail.com,4994251700.0
20024,HS,trkhsvkm@gmail.com,4662227215.0
41020,HS,41020kollam@gmail.com,4762896265.0
47117,HS,ghsperambraplantation@gmail.com,9446813898.0
43053,HS,gvrajasportsschooltvpm@gmail.com,8281007241.0
35005,HS,35005alappuzha@gmail.com,4772254317.0
33087,HS,mattakkarahsmattakkara@gmail.com,4812542204.0
42058,HS,hmgmhssvarkala@gmail.com,4702602278.0
18593,HS,alfalahschool313@gmail.com,9645150786.0
13109,HS,gmrhss.pattuvam@gmail.com,4602203020.0
43007,HS,stvincentshighschool@gmail.com,4712752633.0
21134,HS,gths.mattathukad@gmail.com,9074101620.0
21501,HS,gthschittur26@gmail.com,4923222174.0
43084,HS,modelschooltvm@gmail.com,4712323641.0
24010,HS,ghighschool40@gmail.com,4885266213.0
16074,HS,vadakara16074@gmail.com,4962470132.0
44062,HS,govthssmylachal@gmail.com,4712255464.0
44001,HS,mvhss44001@gmail.com,4712210624.0
22006,HS,stxaviershs@gmail.com,4872342725.0
25005,HS,ghsmudickal@gmail.com,4842596282.0
21059,HS,bigbazarghss@gmail.com,4912500166.0
18150,HS,gmupschoolmankada@gmail.com,4933236020.0
23070,HS,stjosephshsmathilakam@yahoo.com,4802847200.0
24681,HS,chelakkaragmrs@gmail.com,4884299185.0
28036,HS,28036stmarysnakapuzha@gmail.com,4852289340.0
12030,HS,12030timiri@gmail.com,4672264627.0
41022,HS,41022klm@gmail.com,4742523189.0
19127,HS,nusrathschoolrandathani@gmail.com,7592813203.0
47107,HS,gvhssbalussery@gmail.com,4962642230.0
43073,HS,ghskalady@gmail.com,4712344107.0
38018,HS,sgmhskaipattoor@gmail.com,4682350652.0
43017,HS,ghssayi@gmail.com,4712419645.0
40047,HS,40047ehsplr@gmail.com,4752335781.0
18094,HS,stmaryshs18094@gmail.com,4933253728.0
30065,HS,maihsmurukkady@gmail.com,4869222625.0
44054,HS,vavodehs44054@gmail.com,9495730851.0
26058,HS,olcghspalluruthy@yahoo.in,4842220575.0
13065,HS,devamathahs@gmail.com,4602239370.0
18027,HS,pandikkadghss@gmail.com,4832783916.0
41104,HS,41104klm@gmail.com,2595770.0
21061,HS,kanikkamatha@yahoo.co.in,4912542346.0
19074,HS,athavanadghss@gmail.com,4942572000.0
35027,HS,35027alappuzha@gmail.com,4792412722.0
48132,HS,mehsareacode@gmail.com,8714073706.0
30006,HS,munnarlf@yahoo.in,4865232284.0
19867,HS,gmupskolappuram@gmail.com,9072514516.0
33038,HS,sreevidyadiraja@gmail.com,2564004.0
15020,HS,nhsthariode@gmail.com,4936250633.0
23040,HS,pcghsvellikulangara@yahoo.com,4802740174.0
32050,HS,kply32050@yahoo.co.in,4828271088.0
35013,HS,35013alappuzha@gmail.com,4772260808.0
40033,HS,mmhssnilamel09@gmail.com,9495831589.0
37005,HS,tkmhsvallana@gmail.com,4682287590.0
13081,HS,ghsmorazha@gmail.com,4972781790.0
41041,HS,mgdboyshskundara@gmail.com,4742522616.0
42067,HS,iqbalhss7@gmail.com,4722845543.0
47085,HS,sjhspullurampara@gmail.com,4952276242.0
18074,HS,ghspang@gmail.com,4933242851.0
41099,HS,41099klm@gmail.com,4742574497.0
18148,HS,mpsaikkarappadi@gmail.com,8138849538.0
22001,HS,ammadamhss@gmail.com,4872279316.0
12228,HS,12228udmapadinhar@gmail.com,4672236870.0
32007,HS,baseliosdevagiri42@yahoo.co.in,9383489715.0
43040,HS,gghsspkda@gmail.com,4712438219.0
15049,HS,stpetersmeenangadi@gmail.com,4936248082.0
42044,HS,hmvellanadhs@gmail.com,4722882032.0
32045,HS,gvhssmkvl@gmail.com,4828278165.0
24039,HS,stjosephshsspvt@gmail.com,4872641929.0
38022,HS,camhskurumpakara26@gmail.com,4734275873.0
41054,HS,41054kollam@gmail.com,4742704022.0
25083,HS,hmkphs@yahoo.in,4842696693.0
15076,HS,ghsvaleri@gmail.com,9895991655.0
14017,HS,ghssvadakkumpad@gmail.com,9846190151.0
23084,HS,sangameswarairinjalakuda@yahoo.com,4802821173.0
11016,HS,11016bangramanjeshwar@gmail.com,4998272001.0
32018,HS,stantonyvellikualm@gmail.com,4822289015.0
30064,HS,smhssmurickassery@gmail.com,4868263255.0
48040,HS,lfehsnbr@gmail.com,4931223254.0
13085,HS,kadannappallyghss@gmail.com,4985277157.0
19099,HS,nationalchemmad@gmail.com,4942464190.0
14058,HS,kunnothhighschool@gmail.com,4902420547.0
21915,HS,ghsbemmanur@gmail.com,4922217160.0
48129,HS,igmmrschool@gmail.com,4931224194.0
18138,HS,chullikodeghs@gmail.com,4832756030.0
18079,HS,kkmhsckd444@gmail.com,4832725444.0
42024,HS,rrvbvhss@gmail.com,4702672485.0
19036,HS,mmmhsskuttay@gmail.com,9605119986.0
25079,HS,infantboys@gmail.com,4842512219.0
41017,HS,41017kollam@gmail.com,4762826423.0
22010,HS,highschoolanthikad@gmail.com,4872632484.0
15060,HS,hmghssanappara@gmail.com,4936266467.0
43082,HS,centralhs.eastfort@gmail.com,4712474418.0
32009,HS,kply32009@yahoo.co.in,4812494406.0
47060,HS,khsskunnamangalam@gmail.com,4952802190.0
13010,HS,disghsscity@gmail.com,4972731189.0
22045,HS,dbmannuthy@gmail.com,4872370853.0
14051,HS,ghssmalur@gmail.com,4902994010.0
12052,HS,12052balal@gmail.com,4672242683.0
35009,HS,35009alappuzha@gmail.com,9142158099.0
20062,HS,ghskudallur@gmail.com,4662253446.0
18111,HS,najmulhudahss@gmail.com,4832743900.0
37002,HS,svgvhighschool@rediffmail.com,4682967040.0
19069,HS,khmhsalathiyur@gmail.com,4942565450.0
25117,HS,meshsedathala@gmail.com,9847771070.0
23074,HS,ghsschaipankuzhi@yahoo.com,4802741646.0
42012,HS,sr.elizabethcsischool@gmail.com,4702620010.0
43002,HS,ghsvlr@gmail.com,4712992401.0
38012,HS,sbmschs@gmail.com,4682382703.0
35029,HS,35029alappuzha@gmail.com,4792411722.0
14010,HS,ghskavumbhagam@gmail.com,4902351285.0
41258,HS,vimala.s.015@gmail.com,4762895006.0
34012,HS,34012alappuzha@gmail.com,9744938936.0
23065,HS,mambrauhss@gmail.com,4802962047.0
19122,HS,nibrasmoonniyur@gmail.com,4942461473.0
15016,HS,hmgmhssvellamunda@gmail.com,4935230370.0
42015,HS,pnmghsskoonthalloor@gmail.com,4702640216.0
21006,HS,ghsskizhakkanchery@gmail.com,8301885726.0
48134,HS,ghspannippara@gmail.com,9645079095.0
14022,HS,eknsghssv@gmail.com,4902308501.0
41023,HS,41023kollam@gmail.com,4742713620.0
25264,HS,kmchighschool@gmail.com,4842620065.0
12067,HS,12067panathur@gmail.com,4672227050.0
42035,HS,gvhssnjekkad@gmail.com,4702692274.0
26015,HS,fatimaghsf@gmail.com,4842215299.0
19035,HS,hmvhss@gmail.com,4942644230.0
23002,HS,stjosephsemhssaloor@yahoo.com,8281278025.0
25110,HS,ghsbinanipuram@gmail.com,4842557304.0
42501,HS,thsnedumangad@gmail.com,4722812686.0
42040,HS,ghskarippoor@yahoo.co.in,4722812143.0
16077,HS,vadakara16077@gmail.com,4962601254.0
21105,HS,mrsattappady@gmail.com,4924253347.0
19008,HS,ghsstgdi@gmail.com,4942460278.0
16010,HS,vadakara16010@gmail.com,4962527465.0
14060,HS,shhsangadikadavu@gmail.com,9400026091.0
21104,HS,mesmkd@gmail.com,4924224525.0
41091,HS,41091hspavumba@gmail.com,4762862310.0
15084,HS,ghsvarambetta@gmail.com,4936273131.0
13045,HS,gvhsskarhikapuram@gmail.com,4602286404.0
42077,HS,ssmhssmudapuram@gmail.com,8590457389.0
23045,HS,stmaryskuzhikkattussery@yahoo.com,4802787758.0
36008,HS,chennithalambhs@gmail.com,4792325813.0
30005,HS,ghsguderale@gmail.com,9447330622.0
26502,HS,mthsskaloor.ihrd@gmail.com,4842347132.0
34004,HS,34004alappuzha@gmail.com,4782873311.0
47090,HS,mgmeangapuzha@gmail.com,4952235035.0
26035,HS,ghsekm@gmail.com,4842376078.0
12012,HS,12012kalliot@gmail.com,9188912633.0
19077,HS,puthuparambaghss@gmail.com,4832750430.0
32016,HS,mgpnsshighschool@gmail.com,4822281271.0
20018,HS,ghsschundambatta@gmail.com,9446262845.0
44052,HS,vrindavanschool@gmail.com,4712236795.0
70001,HS,ahss.kalamandalam@gmail.com,4884262418.0
39002,HS,drctemrhs@gmail.com,4762837163.0
41035,HS,41035avhsthazhava@gmail.com,4762660698.0
48001,HS,ghsareacode@gmail.com,4832863044.0
44049,HS,girlsvenganoor44049@gmail.com,4712480956.0
25103,HS,ghs9ezhikara@gmail.com,4842508931.0
38109,HS,hsstthomas8@gmail.com,4734252351.0
43056,HS,govthskarikkakom@gmail.com,4712502444.0
